"ANO","MES","BERCO","TIPO_INSTALACAO","TERMINAL","PERFIL_CARGA","TIPO_MOVIMENTO","NAVEGACAO","SENTIDO_CARGA","CARGA","TONELADAS","TEUS","UNIDADES"
"2023","01",TECON II, ,SANTOS BRASIL - ,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE TRANSBO,SAL,200.0,8,8
"2023","01",TECON II, ,SANTOS BRASIL - ,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE TRANSBO,OUTRAS MERCADORIAS,133.14,10,5
"2023","01",TECON II, ,SANTOS BRASIL - ,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,PETRÓLEO E DERIVADOS,92.86,6,3
"2023","01",TECON II, ,SANTOS BRASIL - ,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,OUTRAS MERCADORIAS,973.69,84,42
"2023","01",TECON II, ,SANTOS BRASIL - ,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,PRODUTOS QUÍMICOS,31.02,2,1
"2023","01",TECON II, ,SANTOS BRASIL - ,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,SEM CARGAS,1425.28,720,360
"2023","01",TECON II, ,SANTOS BRASIL - ,CARGA CONTEINERIZADA, ,CABOTAGEM,DESEMBARQUE,SEM CARGAS,186.06,96,48
"2023","01",TECON II, ,SANTOS BRASIL - ,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE TRANSBO,VEÍCULOS,18.14,2,1
"2023","01",TECON II, ,SANTOS BRASIL - ,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE TRANSBO,OUTRAS MERCADORIAS,5049.904,540,270
"2023","01",TECON II, ,SANTOS BRASIL - ,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE TRANSBO,PRODUTOS DA INDÚSTRIA QUÍMICA,25.31,2,1
"2023","01",TECON II, ,SANTOS BRASIL - ,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE TRANSBO,PRODUTOS QUÍMICOS,246.62,16,8
"2023","01",TECON II, ,SANTOS BRASIL - ,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE TRANSBO,OUTRAS MERCADORIAS,151.665,10,5
"2023","01",TECON II, ,SANTOS BRASIL - ,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE TRANSBO,OUTRAS MERCADORIAS,27.76,2,1
"2023","01",TECON II, ,SANTOS BRASIL - ,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,OUTRAS MERCADORIAS,25.0,1,1
"2023","01",TECON II, ,SANTOS BRASIL - ,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,SEM CARGAS,6.95,3,3
"2023","01",TECON II, ,SANTOS BRASIL - ,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE TRANSBO,OUTRAS MERCADORIAS,53.98,6,3
"2023","01",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,GRÃOS E FARELO,89.29,4,4
"2023","01",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,OUTRAS MERCADORIAS,3056.92,114,114
"2023","01",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,PRODUTOS QUÍMICOS,111.98,4,4
"2023","01",TECON I, ,SANTOS BRASIL - ,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,GRÃOS E FARELO,154.7,7,7
"2023","01",TECON I, ,SANTOS BRASIL - ,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,OUTRAS MERCADORIAS,649.63,26,26
"2023","01",TECON I, ,SANTOS BRASIL - ,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,PRODUTOS QUÍMICOS,150.0,6,6
"2023","01",TECON I, ,SANTOS BRASIL - ,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,OUTRAS MERCADORIAS,250.0,10,10
"2023","01",TECON I, ,SANTOS BRASIL - ,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,SEM CARGAS,110.74,60,30
"2023","01",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESEMBARQUE,SEM CARGAS,25.68,14,7
"2023","01",TECON I, ,SANTOS BRASIL - ,CARGA CONTEINERIZADA, ,CABOTAGEM,DESEMBARQUE,SEM CARGAS,30.085,14,13
"2023","01",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE,SEM CARGAS,109.66,50,50
"2023","01",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE TRANSBO,OUTRAS MERCADORIAS,379.941,35,19
"2023","01",TECON I, ,SANTOS BRASIL - ,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE TRANSBO,OUTRAS MERCADORIAS,1057.94,53,49
"2023","01",TECON I, ,SANTOS BRASIL - ,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE TRANSBO,OUTRAS MERCADORIAS,250.0,10,10
"2023","01",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE TRANSBO,FERTILIZANTES,866.56,29,29
"2023","01",TECON I, ,SANTOS BRASIL - ,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE TRANSBO,FERTILIZANTES,225.0,9,9
"2023","01",TECON I, ,SANTOS BRASIL - ,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE TRANSBO,FERTILIZANTES,25.0,1,1
"2023","01",TECON I, ,SANTOS BRASIL - ,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE TRANSBO,SAL,50.0,2,2
"2023","01",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE TRANSBO,OUTRAS MERCADORIAS,39.7,2,1
"2023","01",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,GRÃOS E FARELO,290.08,20,10
"2023","01",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,OUTRAS MERCADORIAS,164.0,18,9
"2023","01",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,PRODUTOS QUÍMICOS,27.72,2,1
"2023","01",TECON I, ,SANTOS BRASIL - ,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,GRÃOS E FARELO,30.6,2,1
"2023","01",TECON I, ,SANTOS BRASIL - ,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,CARNES,32.71,2,1
"2023","01",TECON I, ,SANTOS BRASIL - ,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,OUTRAS MERCADORIAS,440.15,32,16
"2023","01",TECON I, ,SANTOS BRASIL - ,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,PRODUTOS QUÍMICOS,24.45,2,1
"2023","01",TECON I, ,SANTOS BRASIL - ,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,OUTRAS MERCADORIAS,538.12,36,18
"2023","01",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,"COMBUSTÍVEIS, ÓLEOS E PRODUTOS M",31.21,2,1
"2023","01",TECON I, ,SANTOS BRASIL - ,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,SEM CARGAS,1391.32,706,353
"2023","01",TECON I, ,SANTOS BRASIL - ,CARGA CONTEINERIZADA, ,CABOTAGEM,DESEMBARQUE,OUTRAS MERCADORIAS,445.41,30,15
"2023","01",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESEMBARQUE,SEM CARGAS,154.19,80,40
"2023","01",TECON I, ,SANTOS BRASIL - ,CARGA CONTEINERIZADA, ,CABOTAGEM,DESEMBARQUE,SEM CARGAS,203.49,102,51
"2023","01",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE TRANSBO,OUTRAS MERCADORIAS,4639.919,400,200
"2023","01",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE TRANSBO,OUTRAS MERCADORIAS,115.438,8,4
"2023","01",TECON I, ,SANTOS BRASIL - ,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE TRANSBO,OUTRAS MERCADORIAS,5123.63,460,230
"2023","01",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,OUTRAS MERCADORIAS,15.83,2,1
"2023","01",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE TRANSBO,OUTRAS MERCADORIAS,41.152,4,2
"2023","01",TECON I, ,SANTOS BRASIL - ,CARGA CONTEINERIZADA, ,CABOTAGEM,DESEMBARQUE,SEM CARGAS,8.0,4,2
"2023","01",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,OUTRAS MERCADORIAS,23.59,1,1
"2023","01",TECON I, ,SANTOS BRASIL - ,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,OUTRAS MERCADORIAS,25.0,1,1
"2023","01",TECON I, ,SANTOS BRASIL - ,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,OUTRAS MERCADORIAS,86.84,5,3
"2023","01",TECON I, ,SANTOS BRASIL - ,CARGA CONTEINERIZADA, ,CABOTAGEM,DESCARGA TRANSBO,SEM CARGAS,11.28,5,4
"2023","01",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE TRANSBO,OUTRAS MERCADORIAS,19.9,1,1
"2023","01",TECON I, ,SANTOS BRASIL - ,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE TRANSBO,OUTRAS MERCADORIAS,40.62,3,2
"2023","01",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,CABOTAGEM,EMBARQUE TRANSBO,OUTRAS MERCADORIAS,49.82,2,2
"2023","01",TECON II, ,SANTOS BRASIL - ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESCARGA REMOCAO,OUTRAS MERCADORIAS,120.152,9,9
